138	20:02:27.330	Глав. Ст.	Сообщение	51	10	10	535	0	75	-53.241	+53.0	
139	20:02:30.179	Глав. Ст.	Вызов    	61	---	4	214	0	75	-163.658	+51.0	
140	20:02:34.183	Глав. Ст.	Вызов    	23	---	5	300	0	75	-53.536	+35.2	
141	20:02:48.927	Глав. Ст.	Вызов    	18	---	27	1106	0	75	-163.549	+34.2	
142	20:02:56.065	Глав. Ст.	Вызов    	6	---	8	535	0	75	-162.104	+35.5	
143	20:03:03.510	Глав. Ст.	Сообщение	51	20	14	558	0	75	-53.730	+53.7	
144	20:03:06.484	         	Ответ    	---	10	6	223	0	75	-53.079	+53.0	
145	20:03:06.763	Глав. Ст.	Вызов    	52	---	1	21	1	75	-53.442	+35.5	
146	20:03:10.793	Глав. Ст.	Вызов    	23	---	9	302	0	75	-52.425	+35.7	
147	20:03:21.648	Глав. Ст.	Сообщение	51	14	12	814	0	75	-53.543	+54.9	
148	20:03:22.196	Глав. Ст.	Вызов    	51	---	1	41	15	75	-53.439	+34.9	
149	20:03:24.484	         	Ответ    	---	16	1	172	0	75	-53.407	+53.9	
150	20:03:28.566	Глав. Ст.	Вызов    	23	---	7	306	0	75	-53.369	+35.1	
151	20:03:42.582	         	Ответ    	---	12	22	1051	0	75	-52.849	+55.8	
152	20:03:46.609	Глав. Ст.	Вызов    	30	---	6	302	0	75	-163.148	+35.3	
153	20:04:00.581	Глав. Ст.	Вызов    	61	---	20	1048	0	75	-163.348	+53.8	
154	20:04:15.885	Глав. Ст.	Сообщение	Ошибка	12	29	1148	0	75	-53.222	+51.6	
155	20:04:18.684	         	Ответ    	---	16	4	0	0	75	-53.434	+57.8	
156	20:04:23.069	Глав. Ст.	Вызов    	30	---	13	329	0	75	-163.664	+36.2	
157	20:04:26.796	Глав. Ст.	Вызов    	17	---	3	280	0	75	-53.442	+35.2	
158	20:04:33.931	Глав. Ст.	Сообщение	Ошибка	18	10	535	0	75	-53.342	+57.4	
159	20:04:34.476	Глав. Ст.	Вызов    	51	---	0	0	0	75	-53.843	+34.6	
160	20:04:36.785	         	Ответ    	---	10	2	173	0	75	-53.614	+53.9	
161	20:04:37.066	Глав. Ст.	Вызов    	52	---	0	21	1	75	-53.699	+35.5	
	Действующие адреса:	56, 17, 18, 23, 9, 6, 51, 61, 52, 30
	Активные адреса:	---
	Вошли в сеть:		56, 6, 30
	Вышли из сети:		---
162	20:04:44.814	Глав. Ст.	Вызов    	17	---	17	581	0	75	-53.328	+35.7	
163	20:04:48.228	Глав. Ст.	Вызов    	18	---	1	256	0	75	-53.511	+34.9	
